,tweet.id,tweet.created_at,tweet.user.location,tweet.text
322,1393218695753777165,2021-05-14 14:56:36,The Heart of the Caribbean,"RT @escuchamiRADIO: #TGIF Happy #MusicFriday! Relax and enjoy our #escuchamiRADIO music mix program #NP now playing at

🎧 https://t.co/vomk…"
323,1393218418518732809,2021-05-14 14:55:30,The Heart of the Caribbean,"RT @escuchamiRADIO: #TGIF Happy #MusicFriday! Relax and enjoy our #escuchamiRADIO music mix program #NP now playing at

🎧 https://t.co/vomk…"
324,1393218145905676295,2021-05-14 14:54:25,International,"RT @escuchamiRADIO: #TGIF Happy #MusicFriday! Relax and enjoy our #escuchamiRADIO music mix program #NP now playing at

🎧 https://t.co/vomk…"
325,1393217938044428294,2021-05-14 14:53:35,World,"RT @escuchamiRADIO: #TGIF Happy #MusicFriday! Relax and enjoy our #escuchamiRADIO music mix program #NP now playing at

🎧 https://t.co/vomk…"
326,1393217771236888584,2021-05-14 14:52:56,United States,"RT @escuchamiRADIO: #TGIF Happy #MusicFriday! Relax and enjoy our #escuchamiRADIO music mix program #NP now playing at

🎧 https://t.co/vomk…"
327,1393217560217325575,2021-05-14 14:52:05,Caribbean,"#TGIF Happy #MusicFriday! Relax and enjoy our #escuchamiRADIO music mix program #NP now playing at

🎧… https://t.co/cwcmgmw4cZ"
328,1393216408348028928,2021-05-14 14:47:31,A World Citizen,"RT @Dorje_sDooing: That, in #Nepal, who you know matters more than what is true in general. During or in the aftermath of calamities—such a…"
329,1393215916494577670,2021-05-14 14:45:33,,"RT @SAPoliceNews: ℹ️ For South Australian specific COVID-19 information and support, refer to the trusted sources below. ℹ️

Here are the c…"
330,1393215340872495108,2021-05-14 14:43:16,Seattle,Should my child get the COVID-19 vaccine? 7 questions answered by a pediatric infectious disease expert.… https://t.co/Ykg0x9gs3f
331,1393210103201812480,2021-05-14 14:22:27,"Bethesda, Maryland","RT @NIAIDFunding: Find official guidance and stay informed about #COVID19 using the links in this thread. 

NIH covers #COVID2019 symptoms,…"
332,1393198599559802881,2021-05-14 13:36:45,Kashmir ,"#UPDATE J&amp;K Reports 3027 new cases of coronavirus, Srinagar records 379 new cases, lowest cases in a single day.… https://t.co/3iZ2u55ZbS"
333,1393189279623380995,2021-05-14 12:59:43,Hong Kong,"@thomaskaine5 depends on the WILD VARIATIONS of the definition of MANY people (May 13, 2021; 21:26 EDT) #COVID21 #COVID2019 #COVID19"
334,1393171948541075462,2021-05-14 11:50:51,Hong Kong,"@JoeBiden 2. interestingly, in some places (e.g. HONG KONG) people seem to be PERFECTLY HAPPY WEARING MASKS...,perh… https://t.co/KmJ0AvDUjP"
335,1393171544164257799,2021-05-14 11:49:14,"Brain, Global. Heart, India.",RT @Blockchainlaw91: Wid #COVID2019 #lockdown in #India for next 21 days. I see so much fear &amp; negativity spread all around. Ppl feeling ne…
336,1393168908530618371,2021-05-14 11:38:46,Gulmira Kudaiberdieva EiC,"RT @_Covid19_World_: Coronavirus Covid-19  Most Impacted Countries - New Confirmed Cases
5/13/2021

More insights:
https://t.co/2y5Pnw07oL…"
337,1393165464403124228,2021-05-14 11:25:05,,#COVID19: Controlling the pandemic through air management https://t.co/DX8hG68l37 via @debugliesnews #Health… https://t.co/2WmB2jSqMQ
338,1393163661900869632,2021-05-14 11:17:55,,"RT @Saqib_Majeed: #ATTENTION:

DAK sets up Covid helpline numbers for public.

People can call and get answers for their queries on 0946915…"
339,1393152861241057286,2021-05-14 10:35:00,,#coronavirusbrazil #Brasil #COVID19Brazil #Brazilië #Brazil #COVID_19 SARS-CoV-2 #Bolsonaro #Brasilien… https://t.co/009cJUJ6iR
340,1393226312324616192,2021-05-14 15:26:52,,"Black people have suffered the most from #covid19 deaths, we’d do well not to rush out and go maskless."
341,1393226311410257926,2021-05-14 15:26:52,,"RT @AbulQuaish7: Mr. PM @narendramodi! I, Abul Quaish ask you to open your eyes and acknowledge your failure. Wouldn't you agree that you'r…"
342,1393226309933821953,2021-05-14 15:26:51,"Guwahati, India","RT @himantabiswa: India has done remarkably well, given magnitude of the pandemic. When world's renowned expert Dr Devi Shetty says that de…"
343,1393226308964872193,2021-05-14 15:26:51,"Coimbatore, India","RT @Suriya_offl: Please do watch this authentic and valuable information on the second wave! #Covid19

https://t.co/vpOlKvV7in"
344,1393226306137956352,2021-05-14 15:26:50,Vedaraniyam ,"RT @Suriya_offl: Please do watch this authentic and valuable information on the second wave! #Covid19

https://t.co/vpOlKvV7in"
345,1393226305789829122,2021-05-14 15:26:50,"Guwahati, India","RT @airnewsalerts: #Sikkim govt announces a complete lockdown in the state from 5 am on May 17 to 5 am on May 24. 

The decision taken afte…"
346,1393226303822647305,2021-05-14 15:26:50,,"RT @himantabiswa: India has done remarkably well, given magnitude of the pandemic. When world's renowned expert Dr Devi Shetty says that de…"
347,1393226303600427012,2021-05-14 15:26:50,"Ambala, India","RT @DSSNewsUpdates: SALUTE TO CORONA WARRIORS- DOCTORS, NURSES, POLICE, AMBULANCE DRIVERS, CLEANLINESS WORKERS | FRUITS DISTRIBUTION-DSS VO…"
348,1393226302338080774,2021-05-14 15:26:50,,"RT @BernieSpofforth: It's now up to parents to support their children, as schools continue to mandate masks with no law to back them up. We…"
349,1393226302157688836,2021-05-14 15:26:49,Boston/Washington DC,"“The #COVID19 pandemic shines a light on a harsh reality for low-income consumers, particularly in communities of c… https://t.co/3TlzljHt9p"
350,1393226301767512068,2021-05-14 15:26:49,,"RT @sanjayraina: #JAIPUR #PLASMA #AMPLIFY 

PLASMA REQUEST
CITY: Jaipur
Patient Name: Bindu Mathur
Age: 64
AB-
Purpose: infected with Covid…"
351,1393226301582954497,2021-05-14 15:26:49,,RT @IndiaAheadNews: Coronavirus Tamil Nadu News: Hospitals in the State reel under acute  shortage of ICU beds. @sandhyaravishan &amp; @VPremSh…
352,1393226300773474312,2021-05-14 15:26:49,,"RT @ndtv: ""We are facing an invisible enemy; fighting it on war-footing mode"": Prime Minister Narendra Modi

#COVID19 https://t.co/wYQ8v5Vl…"
353,1393226300677033987,2021-05-14 15:26:49,London,"RT @ChristineCooman: I send you my full solidarity, strength. and support during Climate Strike Week #19.🇿🇦🌎✊

Remember to follow all #COVI…"
354,1393226299628392451,2021-05-14 15:26:49,mehsana,"RT @drrajivguptaias: Nurses symbolize compassion &amp; warmth that give much-needed healing touch to patients. On #InternationalNursesDay, we s…"
355,1393226299053723649,2021-05-14 15:26:49,,"@Airtel_Presence Hello @Airtel_Presence , this is very serious and urgent issue , I m writing u since 10 months abo… https://t.co/ov53U2i1ya"
356,1393226297103601664,2021-05-14 15:26:48,Buffalo,"RT @NYCHealthCommr: New weekly update on variants in NYC: https://t.co/njNZiFUrng
🔹 Variants of concern and interest make up ~83% of specim…"
357,1393226296696573960,2021-05-14 15:26:48,,RT @AshokPradhanTOI: Newborn who got infected by #Covid19 recovers fully after 10 days on ventilator in a hospital in #Bhubaneswar. Nothing…
358,1393226295387901953,2021-05-14 15:26:48,Delhi India,RT @TrulyMonica: DRDO and Dr. Reddy have repurposed a cancer drug to treat Covid19. Guess which Indian company first published a research p…
359,1393226294955888641,2021-05-14 15:26:48,North America,"RT @MrsGandhi: Must watch &amp; share what renowned Dr Devi Shetty is saying about the second #Covid19 wave &amp; Government’s efforts. 

I shudder…"
360,1393226315864625164,2021-05-14 15:26:53,"Washington, England","RT @loobylinc: ODP Chris Sharp has worked in Theatre @QEGateshead for 34years, he is 72years old and worked during the pandemic, he is one…"
361,1393226315218800649,2021-05-14 15:26:53,,"RT @vermontgmg: The population of Wyoming is 578,000. We’ve lost an entire *state* to this pandemic."
362,1393226314786738177,2021-05-14 15:26:52,"San Antonio, TX ","RT @LisaCasas: Beyond the four walls! If this pandemic has taught us one thing, it's the power of ""being somewhere"" without actually being…"
363,1393226313759068165,2021-05-14 15:26:52,"Brooklyn, NY",RT @crissles: we are still averaging tens of thousands of new cases per day. the pandemic didn’t just up and leave.
364,1393226312043565062,2021-05-14 15:26:52,"Lucknow, India","Manufacturing of vaccination was our art, PM Modi failed the nation in the war against covid/pandemic. Nation shame… https://t.co/KefGdkGJBf"
365,1393226311381004288,2021-05-14 15:26:52,Puerto Rico,"RT @MorePerfectUS: NEW: @Spotify is killing the music industry.

Spotify’s value tripled during the pandemic, but you have to stream a song…"
366,1393226311368421384,2021-05-14 15:26:52,"Bellingham, Washington","“When the pandemic started, I was worried about both my parents getting COVID because they both work in the hospita… https://t.co/Ma4kEiL1Ii"
367,1393226309992652807,2021-05-14 15:26:51,,RT @BIMBOTERROR1SM: sorry im gonna keep wearing masks not cause i “don’t want the pandemic to end” but just because i like hiding part of m…
368,1393226309933821953,2021-05-14 15:26:51,"Guwahati, India","RT @himantabiswa: India has done remarkably well, given magnitude of the pandemic. When world's renowned expert Dr Devi Shetty says that de…"
369,1393226309137014788,2021-05-14 15:26:51,Canada,"RT @TheBabylonBee: With Pandemic Ending, People Who Yell At Others To Wear Masks In Danger Of Never Feeling Important Again https://t.co/qr…"
370,1393226308545560578,2021-05-14 15:26:51,London,RT @YvetteCooperMP: 1/ Government is now warning us about local lockdowns or delays lifting restrictions because of the India variant. But…
371,1393226304116326402,2021-05-14 15:26:50,"Wichita, KS",RT @SenSanders: Let's be clear. The problem in America is not that unemployed workers are receiving an extra $300 a week in emergency benef…
372,1393226303822647305,2021-05-14 15:26:50,,"RT @himantabiswa: India has done remarkably well, given magnitude of the pandemic. When world's renowned expert Dr Devi Shetty says that de…"
373,1393226302639857667,2021-05-14 15:26:50,"Dhaka, Bangladesh","RT @JannatFerdousee: - Pithani Helped Murder Sushant

How these Pita-nahi get a Locksmith within a short period of time on this Pandemic ..?"
374,1393226302556053505,2021-05-14 15:26:50,,"RT @JannatFerdousee: - Pithani Helped Murder Sushant

How these Pita-nahi get a Locksmith within a short period of time on this Pandemic ..?"
375,1393226302157688836,2021-05-14 15:26:49,Boston/Washington DC,"“The #COVID19 pandemic shines a light on a harsh reality for low-income consumers, particularly in communities of c… https://t.co/3TlzljHt9p"
376,1393226302044446720,2021-05-14 15:26:49,Global,RT @patrickcsisson: Downtown on the mind @CityLab. @Richard_Florida on life &amp; death of CBD (https://t.co/pfaRmJ4myz) Wall St. comeback (htt…
377,1393226301658566656,2021-05-14 15:26:49,Gaza,"RT @GCarbonnierICRC: If the conflict intensifies, #Gaza ’s health-care system will not be able to cope, says @ICRC ‘s @suhairzakkout in @wa…"
378,1393226301461471233,2021-05-14 15:26:49,"NYC, USA",RT @DanPriceSeattle: One thing the pandemic has made painfully clear about service workers is that the work is essential but the workers ar…
379,1393226300156825604,2021-05-14 15:26:49,India,"RT @TeamSRKWarriors: ""Plasma Donation, donation cost aur covid patient ke saath rishte ko dekh kar kiya jaata hai.
No, Plasma Donation cost…"
380,1393226320792850435,2021-05-14 15:26:54,,"Hey, @Stray_Kids
I have a message for you. 
#LoveHyunjin https://t.co/FWpRNAonwz"
381,1393226320780447756,2021-05-14 15:26:54,pink friday,RT @munasro: let's see https://t.co/M7K1ma69vi
382,1393226320767815680,2021-05-14 15:26:54,,"@HorrorCarnival His films are a bit hit and miss for me. Didn’t like split or the visit. Sixth sense is decent, was… https://t.co/9cDsly5nID"
383,1393226320759468037,2021-05-14 15:26:54,,RT @showheonly: i'm never leaving monsta x
384,1393226320751087616,2021-05-14 15:26:54,,@jooughs Omg yeah now we have it❤️😍and his look❤️🔥
385,1393226320742686723,2021-05-14 15:26:54,,remember when ari changed the lyrics to “we’re stronger then we’ve been before” in break free🥺🐝
386,1393226320717377543,2021-05-14 15:26:54,,RT @lalitha553322: Pithani Helped Murder Sushant
387,1393226320709095426,2021-05-14 15:26:54,,"@PMBY89 @CuboneUnknown ok, this one was the one that actually got a reaction from me https://t.co/6ZHEIXcgWe"
388,1393226320700743680,2021-05-14 15:26:54,,"RT @16IOS_: She had just one job... ONE JOB 

😩😩😩😩 https://t.co/SY08TeGtVu"
389,1393226320700608515,2021-05-14 15:26:54,"Seoul, Korea Selatan","RT @kdramablush: y'all been looking for a pretty, perfect princess like in the fairytales when there's a whole hong jiah waving on you 🌼

#…"
390,1393226320688070656,2021-05-14 15:26:54,"Kerala, India",Superb 👌👌 https://t.co/Tj7pDbciXo
391,1393226320683929603,2021-05-14 15:26:54,,yayyy I finished school last week and now my skin is finally clearing up
392,1393226320675545095,2021-05-14 15:26:54,NJ. msu21.,RT @ojadeu: Mad love to all my Morgan grads crossing that stage today. Take the entire moment in.
393,1393226320671387657,2021-05-14 15:26:54,exhausted,"RT @bigphabe: Might take me 3 years, might take me 10 years but I’ma get to where I wanna be..."
394,1393226320671383557,2021-05-14 15:26:54,,RT @LarchmontMamar1: 👇This is why we must pass the For The People Act and the John Lewis Voting Rights Act now. @SenSchumer @SenateDems #En…
395,1393226320662827015,2021-05-14 15:26:54,🍁,more dumb people 🧐 https://t.co/feoGANCLet
396,1393226320646221829,2021-05-14 15:26:54,"Liverpool, England",@Bolverk15 First version: unique.  Second version: call back to MS Clip Art.
397,1393226320641814530,2021-05-14 15:26:54,To the stars,I'm voting for @pledis_17 for #BBMAsTopSocial
398,1393226320637747204,2021-05-14 15:26:54,,@DundeeBloke @TheMendozaWoman What happened with Owen Jones?
399,1393226320621051909,2021-05-14 15:26:54,,It literally is their version of the MAGA hat https://t.co/iwvyfWhW8q
400,1393226317479374852,2021-05-14 15:26:53,,"RT @RadioChinarFM: He mentioned about the 250 bed hospital established at Rangreth &amp; other initiatives like provision of ICU beds, #oxygen…"
401,1393226311477366784,2021-05-14 15:26:52,"Tacoma, WA",Here’s a look at some of the businesses that will still require you to wear a mask. https://t.co/G404KRJ5p8
402,1393226311368421384,2021-05-14 15:26:52,"Bellingham, Washington","“When the pandemic started, I was worried about both my parents getting COVID because they both work in the hospita… https://t.co/Ma4kEiL1Ii"
403,1393226308663005184,2021-05-14 15:26:51,,RT @rxjef77: A coronavirus outbreak among vaccinated players and staff has “rocked” the New York Yankees and attracted the attention of the…
404,1393226305089413121,2021-05-14 15:26:50,,RT @RadioChinarFM: He emphasised that #IndianArmy stands with Awaam in time of #Covid &amp; efforts are being made by last rank of #IndianArmy…
405,1393226303864705036,2021-05-14 15:26:50,NYC,RT @rxjef77: A coronavirus outbreak among vaccinated players and staff has “rocked” the New York Yankees and attracted the attention of the…
406,1393226303600427012,2021-05-14 15:26:50,"Ambala, India","RT @DSSNewsUpdates: SALUTE TO CORONA WARRIORS- DOCTORS, NURSES, POLICE, AMBULANCE DRIVERS, CLEANLINESS WORKERS | FRUITS DISTRIBUTION-DSS VO…"
407,1393226303411683334,2021-05-14 15:26:50,"Two lanes, down from reality","RT @siddharth3: The incredible story of how scientists tried to warn very early (in April 2020) that the coronavirus is airborne, but it wa…"
408,1393226301658566656,2021-05-14 15:26:49,Gaza,"RT @GCarbonnierICRC: If the conflict intensifies, #Gaza ’s health-care system will not be able to cope, says @ICRC ‘s @suhairzakkout in @wa…"
409,1393226301582954497,2021-05-14 15:26:49,,RT @IndiaAheadNews: Coronavirus Tamil Nadu News: Hospitals in the State reel under acute  shortage of ICU beds. @sandhyaravishan &amp; @VPremSh…
410,1393226298332389376,2021-05-14 15:26:49,,"“When he asked me to sleep with him, given the financial difficulties of my family …. I accepted,” Boubacar Diallo,… https://t.co/sSz2Q98FKB"
411,1393226292389101572,2021-05-14 15:26:47,"Wisconsin, USA",RT @rxjef77: A coronavirus outbreak among vaccinated players and staff has “rocked” the New York Yankees and attracted the attention of the…
412,1393226286718496768,2021-05-14 15:26:46,Hamilton ontario,"RT @FoxNews: Bill Maher tests positive for coronavirus, ‘Real Time' taping canceled https://t.co/zmjQZ1WMyA"
413,1393226284772339716,2021-05-14 15:26:45,,@INCUttarPradesh @Tejasvi_Surya @Offtejasvisurya @BJP4India @IYC DELHI POLICE QUESTIONS CONG IYC PREZ ARINIVAS… https://t.co/rZ6glhV1iS
414,1393226279059484674,2021-05-14 15:26:44,Omnipresent,RT @DailyMirror: Four people have now died of Indian coronavirus variant as cases rise https://t.co/VwjsxDZNEt https://t.co/HdTl020cC1
415,1393226272885465091,2021-05-14 15:26:43,Tokyo,"Friday's update to rough novel #coronavirus stats: to date more than 24 million cases in India, while 1 in every 70… https://t.co/tdm1JTHa8L"
416,1393226267378417664,2021-05-14 15:26:41,Somewhere out there,"@jaxD39 @CAgovernor @CAPublicHealth We are doing well, taking typical precautions for illness prevention. Not to me… https://t.co/mMdtU9ob2k"
417,1393226266128621569,2021-05-14 15:26:41,Bakersfield made Flint raised,"RT @DrEricDing: FACT: Asymptomatic cases can still spread the coronavirus to someone vulnerable. 

Vaccinate but still try to protect other…"
418,1393226264484491266,2021-05-14 15:26:41,,RT @ShaunLintern: Rise in Covid patients admitted to Bolton Hospital as Indian variant spreads. Many were eligible but not yet vaccinated h…
419,1393226264241135616,2021-05-14 15:26:40,,"RT @AbulQuaish7: What else can be expected? Shame on you! @Tejasvi_Surya 
#TejasviSuryaExposed #coronavirus #BedScam #COVIDSecondWave #COVI…"
420,1393226315092959234,2021-05-14 15:26:53,"Toronto, Canada",@hostworm theyre social distancing
421,1393226301423632384,2021-05-14 15:26:49,Irgendwo im Harz,"RT @elihxrris: young people aren’t getting covid because we’re getting bevved and disregarding social distancing, we’re getting covid becau…"
422,1393226294951825411,2021-05-14 15:26:48,,"@gthricv It is due to partial lockdown.

It will come down further after full lockdown.

Masking, social distancing… https://t.co/dIOEqoYU7q"
423,1393226257249161216,2021-05-14 15:26:39,Hufflepuff Common room,"RT @hatetofly: Here’s the basic answer to everything related to masks and social distancing in theme parks. Ready?

Get Vaccinated. 

That’…"
424,1393226245148749833,2021-05-14 15:26:36,United Kingdom,RT @Iamlistening666: Despite social distancing someone with access to Johnson should carry out a citizens arrest.The charge sheet is longer…
425,1393226242766381056,2021-05-14 15:26:35,,"RT @elihxrris: young people aren’t getting covid because we’re getting bevved and disregarding social distancing, we’re getting covid becau…"
426,1393226233937240069,2021-05-14 15:26:33,"Elk Grove, CA","RT @elihxrris: young people aren’t getting covid because we’re getting bevved and disregarding social distancing, we’re getting covid becau…"
427,1393226230736977926,2021-05-14 15:26:32,,"RT @why_knot1: Oh @jkenney, can you not do one interview where you tell the truth? 
You know darn well that all 87 MLAs are not going to Ed…"
428,1393226216228810761,2021-05-14 15:26:29,,RT @CAPYBARA_MAN: Social distancing https://t.co/qFNN6JgIZj
429,1393226201154658305,2021-05-14 15:26:25,21,RT @louis91dagger: Please don't stop wearing a mask or social distancing because you got vaccinated!!! The vaccine is not 100% effective (a…
430,1393226198327648256,2021-05-14 15:26:25,,And social distancing https://t.co/j8LnA6B4xd
431,1393226184205479943,2021-05-14 15:26:21,Politically Homeless,"RT @hergorgeousmess: Despite what you see online, people are actually very cautious, social distancing, wearing masks etc. Nice to see shop…"
432,1393226181886021633,2021-05-14 15:26:21,"Regina, Canada","RT @reachind_uk: 11/11

CDC recently said @pfizer vaccine for Children start from May 14 and once people have both shots they can live life…"
433,1393226159526195201,2021-05-14 15:26:15,South Africa,"RT @THISisLULE: There’s actually no reason to ever end social distancing. Humans need to stop standing so close to each other, regardless o…"
434,1393226157827391488,2021-05-14 15:26:15,2354 Ocean Blvd.,"@ProgRebel @billmaher @CDCgov 4/
which was also the point of the social distancing..

That, of those particles that… https://t.co/ULiBe7iIFv"
435,1393226155541606407,2021-05-14 15:26:15,"Oklahoma, 'merica",RT @RomancingNope: Y'all are acting like continuing to wear a mask is an anti-social choice that does equal harm to others as refusing mask…
436,1393226144455876608,2021-05-14 15:26:12,,RT @CAPYBARA_MAN: Social distancing https://t.co/qFNN6JgIZj
437,1393226131172700170,2021-05-14 15:26:09,"Knoxville, TN","Fully vaccinated can drop the masks, skip social distancing https://t.co/xR3A5Pa47q"
438,1393226130308599810,2021-05-14 15:26:09,"West end town, dead end world","RT @elihxrris: young people aren’t getting covid because we’re getting bevved and disregarding social distancing, we’re getting covid becau…"
439,1393226126210871302,2021-05-14 15:26:08,"Chicago, IL","After all the mitigation efforts we've had to endure (social distancing, masking), please everyone get vaccinated,… https://t.co/uZj35pGGkD"
440,1393226011463098368,2021-05-14 15:25:40,"Scarva, Northern Ireland","RT @FatEmperor: Told ya - they ignoring ICU and Hospitals, ignoring everything
 - now clinging to Lockdowns at all costs, using Scariants a…"
441,1393225776540041216,2021-05-14 15:24:44,"Wien, Österreich","RT @FatEmperor: Told ya - they ignoring ICU and Hospitals, ignoring everything
 - now clinging to Lockdowns at all costs, using Scariants a…"
442,1393225767602069505,2021-05-14 15:24:42,,RT @DonaldJTrumpJr: If everyone doesn’t drive for 2 weeks we can flatten the curve... It’s science. #BidenGasLines
443,1393225494192173056,2021-05-14 15:23:37,,RT @DonaldJTrumpJr: If everyone doesn’t drive for 2 weeks we can flatten the curve... It’s science. #BidenGasLines
444,1393225386495029251,2021-05-14 15:23:11,,RT @DonaldJTrumpJr: If everyone doesn’t drive for 2 weeks we can flatten the curve... It’s science. #BidenGasLines
445,1393225316911521799,2021-05-14 15:22:55,,RT @DonaldJTrumpJr: If everyone doesn’t drive for 2 weeks we can flatten the curve... It’s science. #BidenGasLines
446,1393225291695337472,2021-05-14 15:22:49,"Wales, United Kingdom","Why wait, 3 weeks to flatten the curve has turned into 15 months &amp; a flattened Country. Time to rise, enough is eno… https://t.co/ijs4K2PoCt"
447,1393225240440754178,2021-05-14 15:22:36,Kolkata,"RT @TheAshokSinghal: After Biswanath &amp; Sonitpur District, I reviewed the COVID preparation and measures of Darrang District in a meeting wi…"
448,1393224995317354498,2021-05-14 15:21:38,,"RT @FatEmperor: Told ya - they ignoring ICU and Hospitals, ignoring everything
 - now clinging to Lockdowns at all costs, using Scariants a…"
449,1393224843106082827,2021-05-14 15:21:02,"Texas, USA",RT @DonaldJTrumpJr: If everyone doesn’t drive for 2 weeks we can flatten the curve... It’s science. #BidenGasLines
450,1393224827033591823,2021-05-14 15:20:58,Ireland,"RT @FatEmperor: Told ya - they ignoring ICU and Hospitals, ignoring everything
 - now clinging to Lockdowns at all costs, using Scariants a…"
451,1393224781747662848,2021-05-14 15:20:47,,RT @DonaldJTrumpJr: If everyone doesn’t drive for 2 weeks we can flatten the curve... It’s science. #BidenGasLines
452,1393224744414154759,2021-05-14 15:20:38,,RT @DonaldJTrumpJr: If everyone doesn’t drive for 2 weeks we can flatten the curve... It’s science. #BidenGasLines
453,1393224416717385729,2021-05-14 15:19:20,"Nebraska, USA",RT @DonaldJTrumpJr: If everyone doesn’t drive for 2 weeks we can flatten the curve... It’s science. #BidenGasLines
454,1393224334890700806,2021-05-14 15:19:00,,RT @DonaldJTrumpJr: If everyone doesn’t drive for 2 weeks we can flatten the curve... It’s science. #BidenGasLines
455,1393224253311438849,2021-05-14 15:18:41,LaGrange/Greenville/ENC,RT @DonaldJTrumpJr: If everyone doesn’t drive for 2 weeks we can flatten the curve... It’s science. #BidenGasLines
456,1393223847533502472,2021-05-14 15:17:04,"London, England",@ScottyBeamer91 @YegaDonSmith @rorycooper And those people would have died from the regular seasonal flu. First we… https://t.co/z565mgkwzy
457,1393223664414470149,2021-05-14 15:16:21,,RT @DonaldJTrumpJr: If everyone doesn’t drive for 2 weeks we can flatten the curve... It’s science. #BidenGasLines
458,1393223584303116292,2021-05-14 15:16:01,Mumbai India,"RT @TheAshokSinghal: After Biswanath &amp; Sonitpur District, I reviewed the COVID preparation and measures of Darrang District in a meeting wi…"
459,1393223519140384772,2021-05-14 15:15:46,Maldives,"RT @SaifullaWaseel: Numbers skyrocketing. We need to act and we need to act fast. 
• Stay home, limit your bubble. 
• Don't go out unless a…"
460,1393226327491158017,2021-05-14 15:26:56,"Silvassa, India","RT @TimesNow: First dose of Sputnik V COVID-19 vaccine administered in India; cost per dose is Rs 948 plus 5 per cent GST.

https://t.co/4W…"
461,1393226326346137601,2021-05-14 15:26:55,,"RT @kohliseetu: Pls help in Chapra Bihar 🙏🏽
Urgently looking for ICU 
Ventilator bed and CTPA scan in Chapra(Bihar) Please help.
Patient Na…"
462,1393226326115561472,2021-05-14 15:26:55,London,"@DiabeticDadUK @Kerr21Kerr Ah. You meant ""The NHS App"" not ""The NHS COVID-19 app""..."
463,1393226322525270020,2021-05-14 15:26:54,"Providence, RI",The 🇧🇷 Congressional Inquiry into the governmental mishandling of Covid-19 has confirmed that Bolsonaro ignored a l… https://t.co/y9OaKdfa5f
464,1393226321229058052,2021-05-14 15:26:54,CHROMATICA,RT @Margaret1473: I am thrilled to know that the CDC now feels confident that fully vaccinated people are at low risk of transmitting COVID…
465,1393226320612663300,2021-05-14 15:26:54,Baton Rouge Louisiana,"RT @NPR: Researchers have found that 12 people — yes, just 12 — are responsible for the bulk of the misleading claims and outright lies abo…"
466,1393226320474165251,2021-05-14 15:26:54,"Oxford, England","Indian Virus: Indians were taunting China few days back... #Karma

@ShekharGupta @BDUTT @Ravish_Real

 https://t.co/d5VazsGWwg"
467,1393226320398663684,2021-05-14 15:26:54,she/her | 14 | pvgc,"RT @Jeynnervj: #MutualAidRequest
Help my little daughter please.
♥️
Formula, diapers and food are our priority.
Single mother who has strug…"
468,1393226319782055939,2021-05-14 15:26:54,"New Delhi, India",Parents after telling what they read on WhatsApp about COVID-19 : https://t.co/ogk6K7P1cI
469,1393226319022809095,2021-05-14 15:26:54,,"RT @official_aimsa: #MuhsOnlineExams
#MUHS Maharashtra conducts medical students offline exam in June. In view of @official_aimsa COVID-19,…"
470,1393226318704164872,2021-05-14 15:26:53,"Hyderabad,India","What is the ‘know-how gap’ problem and how might it impact scaling up production of Covid-19 related diagnostics, t… https://t.co/7BYAPdnFBI"
471,1393226317810716678,2021-05-14 15:26:53,"Mayiladuthurai, India","RT @filmfare: #ThalaAjith contributes to the COVID-19 relief fund of Tamil Nadu's CM, MK Stalin. https://t.co/BZcKGcEZRs"
472,1393226317265608706,2021-05-14 15:26:53,"Warren, PA",RT @JayTimmonsNAM: .@GovLarryHogan has worked tirelessly with Maryland's manufacturers to combat COVID-19 and to get Americans vaccinated.…
473,1393226315843739650,2021-05-14 15:26:53,"Boston, MA","""Until community transmission is lower, it protects the whole community and the other people in the room to wear ma… https://t.co/OVmG7FssVs"
474,1393226314639892482,2021-05-14 15:26:52,,"RT @PAImages: The Prince of Wales meets members of the RAF who helped during the mass testing for Covid-19 in South Wales, as part of his v…"
475,1393226314283376642,2021-05-14 15:26:52,,Taiwan reports record single-day increase in domestic Covid-19 infections after cluster emerges in Taipei City… https://t.co/KGFQdnnSO4
476,1393226312916025351,2021-05-14 15:26:52,Louisville KY,"RT @NASCAR: NEWS: @joshberry to make his first NASCAR Cup Series start in the @SpireMotorsport No. 77 in place of @Justin_Haley_, who will…"
477,1393226311624118272,2021-05-14 15:26:52,Ghaziabad,"RT @shikhatanwar14: @Amdmum Sant Shri Asharamji Bapu is suffering from deadly Covid 19. Atleast for the sake of humanity, the innocent must…"
478,1393226310667804676,2021-05-14 15:26:52,"Gurgaon, India",@KarawalNarak @ershanky @SonuSood @SoodFoundation @TeamSOSIndia Namaste KarawalNarak - If you are looking to connec… https://t.co/uqs8aIR3aH
479,1393226309791371265,2021-05-14 15:26:51,Birmingham and Black Country,"Covid-19: Indian variant Covid cases found in Dudley

We’ll have updates with ⁦@stanchers⁩ 

📻… https://t.co/vdIlHvxVN6"
480,1393226325314478085,2021-05-14 15:26:55,jaipur 💕,"RT @DrVinay_09: Kavita Sharma, medical student RNTMC UDAIPUR 
Her father is fighting with corona and they need help of all of us.
Plzz help…"
481,1393226324613816320,2021-05-14 15:26:55,,@Prmrz21 Coffee Bean today! I feel too hyper lol
482,1393226317588406274,2021-05-14 15:26:53,"Herbertpur,Uttrakhand,India",RT @007BharatInsha: #FridayFitness @derasachasauda  refreshment for Corona Warriors https://t.co/lZa2aaEkF6
